image,dataset_name,question_type,method,image_width,image_height,num_craft_boxes,num_boundary_patches,intersection_pixels,union_pixels,boundary_pixels,text_pixels,iou,text_coverage
494,ASCII art,ASCII art classification en,DRIP,336,336,0,144,,,28224,0,,
494,ASCII art,ASCII art classification en,Fixed,336,336,0,144,,,28224,0,,
495,ASCII art,ASCII art classification en,DRIP,336,336,0,144,,,28224,0,,
495,ASCII art,ASCII art classification en,Fixed,336,336,0,144,,,28224,0,,
496,ASCII art,ASCII art classification en,DRIP,336,336,0,145,,,28420,0,,
496,ASCII art,ASCII art classification en,Fixed,336,336,0,144,,,28224,0,,
497,ASCII art,ASCII art classification en,DRIP,336,336,0,144,,,28224,0,,
497,ASCII art,ASCII art classification en,Fixed,336,336,0,144,,,28224,0,,
498,ASCII art,ASCII art classification en,DRIP,336,336,1,144,5614.0,32573.0,28224,9963,0.17235133392687194,0.5634848941082004
498,ASCII art,ASCII art classification en,Fixed,336,336,1,144,2478.0,35709.0,28224,9963,0.0693942703520121,0.24872026498042757
499,ASCII art,ASCII art classification en,DRIP,336,336,2,144,5620.0,31984.0,28224,9380,0.1757128564282141,0.5991471215351812
499,ASCII art,ASCII art classification en,Fixed,336,336,2,144,1880.0,35724.0,28224,9380,0.052625685813458736,0.20042643923240938
500,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,19,144,4198.0,44298.0,28224,20272,0.09476725811549054,0.20708366219415944
500,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,19,144,4510.0,43986.0,28224,20272,0.10253262401673259,0.22247434885556433
501,SCID,key information extraction cn,DRIP,336,336,24,145,13285.0,52732.0,28420,37597,0.2519343093377835,0.3533526611165784
501,SCID,key information extraction cn,Fixed,336,336,24,144,9253.0,56568.0,28224,37597,0.16357304483099985,0.24611006197302976
502,SCID,key information extraction cn,DRIP,336,336,12,144,14801.0,64990.0,28224,51567,0.2277427296507155,0.28702464754591117
502,SCID,key information extraction cn,Fixed,336,336,12,144,11978.0,67813.0,28224,51567,0.1766327990208367,0.23228033432233794
503,SCID,key information extraction cn,DRIP,336,336,19,144,14788.0,66901.0,28224,53465,0.22104303373641648,0.2765921630973534
503,SCID,key information extraction cn,Fixed,336,336,19,144,12312.0,69377.0,28224,53465,0.17746515415771796,0.2302814925652296
504,SCID,key information extraction cn,DRIP,336,336,25,144,9422.0,53782.0,28224,34980,0.17518872485218104,0.26935391652372787
504,SCID,key information extraction cn,Fixed,336,336,25,144,8632.0,54572.0,28224,34980,0.15817635417430184,0.2467695826186392
505,SCID,key information extraction cn,DRIP,336,336,17,144,11950.0,55682.0,28224,39408,0.2146115441255702,0.3032379212342671
505,SCID,key information extraction cn,Fixed,336,336,17,144,9425.0,58207.0,28224,39408,0.1619221055886749,0.23916463662200568
506,SCID,key information extraction cn,DRIP,336,336,19,144,11279.0,50404.0,28224,33459,0.22377192286326483,0.3370991362563137
506,SCID,key information extraction cn,Fixed,336,336,19,144,8290.0,53393.0,28224,33459,0.15526379862528797,0.2477659224722795
507,SCID,key information extraction cn,DRIP,336,336,34,145,16974.0,65958.0,28420,54512,0.2573455835531702,0.3113809803346052
507,SCID,key information extraction cn,Fixed,336,336,34,144,13094.0,69642.0,28224,54512,0.18801872433301745,0.24020399178162608
508,SCID,key information extraction cn,DRIP,336,336,19,144,13119.0,67328.0,28224,52223,0.1948520674904943,0.2512111521743293
508,SCID,key information extraction cn,Fixed,336,336,19,144,12860.0,67587.0,28224,52223,0.1902732774054182,0.2462516515711468
509,SCID,key information extraction cn,DRIP,336,336,17,144,18692.0,64989.0,28224,55457,0.2876179045684654,0.3370539336783454
509,SCID,key information extraction cn,Fixed,336,336,17,144,14003.0,69678.0,28224,55457,0.2009673067539252,0.25250193843879043
510,SCID,key information extraction cn,DRIP,336,336,29,144,10894.0,72043.0,28224,54713,0.15121524645003678,0.19911172847403724
510,SCID,key information extraction cn,Fixed,336,336,29,144,13834.0,69103.0,28224,54713,0.20019391343357018,0.252846672637216
511,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,34,144,9624.0,43084.0,28224,24484,0.22337758796769103,0.39307302728312365
511,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,34,144,6009.0,46699.0,28224,24484,0.1286751322298122,0.24542558405489298
512,SCID,key information extraction cn,DRIP,336,336,18,144,12269.0,54352.0,28224,38397,0.22573226376214306,0.31953017162799174
512,SCID,key information extraction cn,Fixed,336,336,18,144,10062.0,56559.0,28224,38397,0.1779027210523524,0.26205172279084304
513,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,25,144,6313.0,37500.0,28224,15589,0.16834666666666667,0.40496503945089485
513,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,25,144,4235.0,39578.0,28224,15589,0.10700389105058365,0.27166591827570724
514,SCID,key information extraction cn,DRIP,336,336,21,144,13913.0,64632.0,28224,50321,0.21526488426785492,0.27648496651497384
514,SCID,key information extraction cn,Fixed,336,336,21,144,11184.0,67361.0,28224,50321,0.16603078932913704,0.22225313487410822
515,SCID,key information extraction cn,DRIP,336,336,17,144,11432.0,59167.0,28224,42375,0.1932158128686599,0.2697817109144543
515,SCID,key information extraction cn,Fixed,336,336,17,144,10389.0,60210.0,28224,42375,0.17254608868958646,0.24516814159292036
516,SCID,key information extraction cn,DRIP,336,336,8,144,13469.0,59058.0,28224,44303,0.22806393714653392,0.30402004378935965
516,SCID,key information extraction cn,Fixed,336,336,8,144,10350.0,62177.0,28224,44303,0.166460266658089,0.23361849084712097
517,SCID,key information extraction cn,DRIP,336,336,16,144,6652.0,45478.0,28224,23906,0.14626852544087252,0.2782565046431858
517,SCID,key information extraction cn,Fixed,336,336,16,144,5472.0,46658.0,28224,23906,0.11727892322859959,0.22889651133606626
518,SCID,key information extraction cn,DRIP,336,336,8,145,3061.0,34579.0,28420,9220,0.08852193527863732,0.33199566160520605
518,SCID,key information extraction cn,Fixed,336,336,8,144,2002.0,35442.0,28224,9220,0.05648665425201738,0.21713665943600868
519,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,9,144,3083.0,30779.0,28224,5638,0.10016569739107833,0.5468251152891096
519,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,9,144,1600.0,32262.0,28224,5638,0.049593949538156344,0.2837885775097552
520,SCID,key information extraction cn,DRIP,336,336,12,144,15417.0,58193.0,28224,45386,0.264928771501727,0.3396862468602653
520,SCID,key information extraction cn,Fixed,336,336,12,144,10542.0,63068.0,28224,45386,0.16715291431470794,0.23227426959855463
521,SCID,key information extraction cn,DRIP,336,336,18,144,15944.0,60691.0,28224,48411,0.2627078149972813,0.32934663609510234
521,SCID,key information extraction cn,Fixed,336,336,18,144,11415.0,65220.0,28224,48411,0.1750229990800368,0.23579351800210696
522,SCID,key information extraction cn,DRIP,336,336,12,144,16701.0,58006.0,28224,46483,0.2879184911905665,0.35929264462276533
522,SCID,key information extraction cn,Fixed,336,336,12,144,11456.0,63251.0,28224,46483,0.1811196660922357,0.24645569347933652
523,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,10,145,5561.0,31359.0,28420,8500,0.1773334608884212,0.654235294117647
523,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,10,144,1896.0,34828.0,28224,8500,0.05443895716090502,0.22305882352941175
524,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,14,144,2323.0,37286.0,28224,11385,0.06230220458080781,0.20404040404040405
524,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,14,144,2672.0,36937.0,28224,11385,0.07233938868884858,0.23469477382520862
525,SCID,key information extraction cn,DRIP,336,336,8,144,8509.0,58442.0,28224,38727,0.14559734437562027,0.21971750974772122
525,SCID,key information extraction cn,Fixed,336,336,8,144,9243.0,57708.0,28224,38727,0.16016843418590143,0.23867069486404835
526,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,24,144,9552.0,42015.0,28224,23343,0.2273473759371653,0.4092019020691428
526,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,24,144,5968.0,45599.0,28224,23343,0.1308800631592798,0.25566551000299875
527,SCID,key information extraction cn,DRIP,336,336,32,144,11969.0,47477.0,28224,31222,0.25210101733470947,0.38335148292870413
527,SCID,key information extraction cn,Fixed,336,336,32,144,7381.0,52065.0,28224,31222,0.1417651013156631,0.23640381782076741
528,SCID,key information extraction cn,DRIP,336,336,21,144,12291.0,46616.0,28224,30683,0.26366483610777414,0.4005801258025617
528,SCID,key information extraction cn,Fixed,336,336,21,144,7624.0,51283.0,28224,30683,0.14866524969288067,0.24847635498484502
529,SCID,key information extraction cn,DRIP,336,336,9,144,5778.0,44278.0,28224,21832,0.13049369890238946,0.26465738365701724
529,SCID,key information extraction cn,Fixed,336,336,9,144,5433.0,44623.0,28224,21832,0.12175335589270107,0.24885489190179552
530,SCID,key information extraction cn,DRIP,336,336,17,145,10899.0,60851.0,28420,43330,0.1791096284366732,0.25153473344103394
530,SCID,key information extraction cn,Fixed,336,336,17,144,10771.0,60783.0,28224,43330,0.17720415247684385,0.24858066005077314
531,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,4,144,610.0,31024.0,28224,3410,0.019662197008767406,0.17888563049853373
531,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,4,144,814.0,30820.0,28224,3410,0.026411421155094095,0.23870967741935484
532,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,51,144,10085.0,57321.0,28224,39182,0.17593901013590132,0.2573885968046552
532,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,51,144,9109.0,58297.0,28224,39182,0.15625160814450142,0.2324791996324843
533,SCID,key information extraction cn,DRIP,336,336,14,144,7499.0,51865.0,28224,31140,0.14458690831967608,0.24081567116249197
533,SCID,key information extraction cn,Fixed,336,336,14,144,7350.0,52014.0,28224,31140,0.1413081093551736,0.23603082851637766
534,SCID,key information extraction cn,DRIP,336,336,20,144,16664.0,66132.0,28224,54572,0.25198088671142566,0.3053580590779154
534,SCID,key information extraction cn,Fixed,336,336,20,144,14454.0,68342.0,28224,54572,0.2114951274472506,0.2648611009308803
535,SCID,key information extraction cn,DRIP,336,336,29,144,15693.0,68620.0,28224,56089,0.22869425823375109,0.27978748061117154
535,SCID,key information extraction cn,Fixed,336,336,29,144,13604.0,70709.0,28224,56089,0.19239417895883126,0.24254310114282657
536,SCID,key information extraction cn,DRIP,336,336,21,144,13898.0,57930.0,28224,43604,0.23991023649231832,0.3187322264012476
536,SCID,key information extraction cn,Fixed,336,336,21,144,11891.0,59937.0,28224,43604,0.19839164456012146,0.2727043390514632
537,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,0,144,,,28224,0,,
537,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,0,144,,,28224,0,,
538,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,11,145,6743.0,33024.0,28420,11347,0.20418483527131784,0.5942539878381952
538,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,11,144,2746.0,36825.0,28224,11347,0.07456890699253224,0.24200229135454304
539,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,12,145,1386.0,35635.0,28420,8601,0.038894345446892103,0.16114405301709103
539,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,12,144,2198.0,34627.0,28224,8601,0.06347647789297368,0.25555168003720496
540,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,25,144,4668.0,40253.0,28224,16697,0.11596651181278414,0.27957118045157814
540,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,25,144,4301.0,40620.0,28224,16697,0.10588380108321024,0.25759118404503806
541,SCID,key information extraction cn,DRIP,336,336,28,144,16484.0,70990.0,28224,59250,0.23220171855190871,0.278210970464135
541,SCID,key information extraction cn,Fixed,336,336,28,144,14236.0,73238.0,28224,59250,0.19437996668396187,0.24027004219409281
542,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,15,144,3482.0,35296.0,28224,10554,0.09865140525838621,0.3299223043395869
542,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,15,144,2333.0,36445.0,28224,10554,0.06401426807518178,0.22105362895584613
543,SCID,key information extraction cn,DRIP,336,336,8,144,9550.0,53021.0,28224,34347,0.1801173120084495,0.278044661833639
543,SCID,key information extraction cn,Fixed,336,336,8,144,8253.0,54318.0,28224,34347,0.1519385838948415,0.24028299414796053
544,SCID,key information extraction cn,DRIP,336,336,13,144,12414.0,61120.0,28224,45310,0.2031086387434555,0.2739792540278084
544,SCID,key information extraction cn,Fixed,336,336,13,144,11122.0,62412.0,28224,45310,0.17820290969685318,0.24546457735599206
545,SCID,key information extraction cn,DRIP,336,336,23,144,17458.0,69620.0,28224,58854,0.2507612754955473,0.2966323444455772
545,SCID,key information extraction cn,Fixed,336,336,23,144,15458.0,71620.0,28224,58854,0.21583356604300474,0.26264994732728447
546,SCID,key information extraction cn,DRIP,336,336,14,144,16221.0,59820.0,28224,47817,0.27116349047141425,0.33923081749168704
546,SCID,key information extraction cn,Fixed,336,336,14,144,11734.0,64307.0,28224,47817,0.18246847155053106,0.2453938975678106
547,SCID,key information extraction cn,DRIP,336,336,28,144,13968.0,53712.0,28224,39456,0.26005361930294907,0.354014598540146
547,SCID,key information extraction cn,Fixed,336,336,28,144,9062.0,58618.0,28224,39456,0.1545941519669726,0.22967356042173562
548,SCID,key information extraction cn,DRIP,336,336,21,144,11322.0,57782.0,28224,40880,0.1959433733688692,0.27695694716242664
548,SCID,key information extraction cn,Fixed,336,336,21,144,9771.0,59333.0,28224,40880,0.16468070045337332,0.23901663405088064
549,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,11,144,3733.0,32931.0,28224,8440,0.11335823388296741,0.4422985781990521
549,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,11,144,1976.0,34688.0,28224,8440,0.05696494464944649,0.23412322274881517
550,SCID,key information extraction cn,DRIP,336,336,15,144,17710.0,67014.0,28224,56500,0.2642731369564569,0.3134513274336283
550,SCID,key information extraction cn,Fixed,336,336,15,144,13933.0,70791.0,28224,56500,0.19681880465030865,0.24660176991150443
551,SCID,key information extraction cn,DRIP,336,336,21,144,13169.0,52480.0,28224,37425,0.2509336890243902,0.35187708750835
551,SCID,key information extraction cn,Fixed,336,336,21,144,9306.0,56343.0,28224,37425,0.16516692401895533,0.24865731462925852
552,SCID,key information extraction cn,DRIP,336,336,23,144,15607.0,63372.0,28224,50755,0.24627595783626838,0.30749679834499066
552,SCID,key information extraction cn,Fixed,336,336,23,144,11727.0,67252.0,28224,50755,0.17437399631237732,0.23105112796768792
553,SCID,key information extraction cn,DRIP,336,336,19,145,16185.0,61029.0,28420,48794,0.2652017893132773,0.3317006189285568
553,SCID,key information extraction cn,Fixed,336,336,19,144,11245.0,65773.0,28224,48794,0.17096681008924636,0.23045866295036274
554,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,22,144,5301.0,41306.0,28224,18383,0.12833486660533577,0.28836424957841483
554,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,22,144,5313.0,41294.0,28224,18383,0.12866275972296218,0.28901702660066364
555,SCID,key information extraction cn,DRIP,336,336,15,144,10106.0,41767.0,28224,23649,0.24196135705221825,0.427333079622817
555,SCID,key information extraction cn,Fixed,336,336,15,144,5772.0,46101.0,28224,23649,0.12520335784473222,0.24406951668146645
556,SCID,key information extraction cn,DRIP,336,336,17,145,12211.0,52425.0,28420,36216,0.23292322365283738,0.33717141594875194
556,SCID,key information extraction cn,Fixed,336,336,17,144,7919.0,56521.0,28224,36216,0.14010721678668106,0.2186602606582726
557,SCID,key information extraction cn,DRIP,336,336,22,145,12985.0,49546.0,28420,34111,0.2620796835264199,0.3806689924071414
557,SCID,key information extraction cn,Fixed,336,336,22,144,8486.0,53849.0,28224,34111,0.15758881316273282,0.24877605464512914
558,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,30,144,8149.0,40181.0,28224,20106,0.20280729698116026,0.405301899930369
558,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,30,144,4705.0,43625.0,28224,20106,0.10785100286532952,0.2340097483338307
559,SCID,key information extraction cn,DRIP,336,336,25,144,14362.0,63382.0,28224,49520,0.2265943012211669,0.2900242326332795
559,SCID,key information extraction cn,Fixed,336,336,25,144,12881.0,64863.0,28224,49520,0.1985877927323744,0.26011712439418416
560,SCID,key information extraction cn,DRIP,336,336,11,144,8757.0,45532.0,28224,26065,0.19232627602565228,0.33596777287550356
560,SCID,key information extraction cn,Fixed,336,336,11,144,6504.0,47785.0,28224,26065,0.13610965784241916,0.24953002110109343
561,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,49,144,8938.0,46299.0,28224,27013,0.19304952590768698,0.330877725539555
561,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,49,144,7045.0,48192.0,28224,27013,0.14618608897742363,0.2608003553844445
562,SCID,key information extraction cn,DRIP,336,336,13,144,11185.0,59265.0,28224,42226,0.18872859191765798,0.2648841945720646
562,SCID,key information extraction cn,Fixed,336,336,13,144,10361.0,60089.0,28224,42226,0.17242756577743015,0.24537015109174443
563,SCID,key information extraction cn,DRIP,336,336,17,144,11759.0,47397.0,28224,30932,0.24809587104669073,0.38015647226173543
563,SCID,key information extraction cn,Fixed,336,336,17,144,7365.0,51791.0,28224,30932,0.1422061748180186,0.23810293547135652
564,SCID,key information extraction cn,DRIP,336,336,12,144,13315.0,68293.0,28224,53384,0.19496873764514666,0.24941930166341975
564,SCID,key information extraction cn,Fixed,336,336,12,144,13539.0,68069.0,28224,53384,0.19890111504502783,0.2536153154503222
565,SCID,key information extraction cn,DRIP,336,336,20,144,14329.0,64557.0,28224,50662,0.22195888904379077,0.28283526114247365
565,SCID,key information extraction cn,Fixed,336,336,20,144,12757.0,66129.0,28224,50662,0.19291082581015892,0.2518060874027871
566,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,48,145,10943.0,51736.0,28420,34259,0.2115161589608783,0.3194197145275694
566,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,48,144,8966.0,53517.0,28224,34259,0.16753554945157614,0.26171225079541144
567,SCID,key information extraction cn,DRIP,336,336,12,144,12634.0,55119.0,28224,39529,0.22921315698760863,0.3196134483543727
567,SCID,key information extraction cn,Fixed,336,336,12,144,8898.0,58855.0,28224,39529,0.1511851159629598,0.22510055908320473
568,SCID,key information extraction cn,DRIP,336,336,8,144,16593.0,62224.0,28224,50593,0.2666655952687066,0.32797027256735123
568,SCID,key information extraction cn,Fixed,336,336,8,144,13146.0,65671.0,28224,50593,0.2001796835741804,0.2598383175538118
569,SCID,key information extraction cn,DRIP,336,336,12,144,9529.0,45991.0,28224,27296,0.20719271161749037,0.3490987690504103
569,SCID,key information extraction cn,Fixed,336,336,12,144,7415.0,48105.0,28224,27296,0.1541419810830475,0.27165152403282533
570,SCID,key information extraction cn,DRIP,336,336,10,145,13716.0,56527.0,28420,41823,0.2426451076476728,0.3279535183989671
570,SCID,key information extraction cn,Fixed,336,336,10,144,10270.0,59777.0,28224,41823,0.1718052093614601,0.24555866389307318
571,SCID,key information extraction cn,DRIP,336,336,14,144,13192.0,52190.0,28224,37158,0.25276872964169383,0.35502449001560904
571,SCID,key information extraction cn,Fixed,336,336,14,144,8470.0,56912.0,28224,37158,0.14882625808265393,0.22794552989934871
572,SCID,key information extraction cn,DRIP,336,336,10,144,15732.0,59114.0,28224,46622,0.2661298507967656,0.33743726137874824
572,SCID,key information extraction cn,Fixed,336,336,10,144,11744.0,63102.0,28224,46622,0.18611137523374854,0.2518982454635151
573,SCID,key information extraction cn,DRIP,336,336,15,144,13777.0,60349.0,28224,45902,0.2282887868895922,0.300139427475927
573,SCID,key information extraction cn,Fixed,336,336,15,144,11455.0,62671.0,28224,45902,0.18277991415487227,0.2495533963661714
574,SCID,key information extraction cn,DRIP,336,336,23,145,13429.0,60610.0,28420,45619,0.22156409833360832,0.2943729586356562
574,SCID,key information extraction cn,Fixed,336,336,23,144,11006.0,62837.0,28224,45619,0.17515158266626352,0.24125912448760384
575,SCID,key information extraction cn,DRIP,336,336,25,145,16928.0,58251.0,28420,46759,0.2906044531424353,0.3620265617314314
575,SCID,key information extraction cn,Fixed,336,336,25,144,10508.0,64475.0,28224,46759,0.16297789841023652,0.22472679056438333
576,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,16,144,6188.0,37407.0,28224,15371,0.16542358382120995,0.40257628000780693
576,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,16,144,3644.0,39951.0,28224,15371,0.0912117343746089,0.23706980677899941
577,SCID,key information extraction cn,DRIP,336,336,15,144,7890.0,48149.0,28224,27815,0.16386633159567177,0.2836598957397088
577,SCID,key information extraction cn,Fixed,336,336,15,144,6735.0,49304.0,28224,27815,0.13660149277949052,0.2421355383785727
578,SCID,key information extraction cn,DRIP,336,336,15,145,12669.0,56964.0,28420,41213,0.2224036233410575,0.30740300390653436
578,SCID,key information extraction cn,Fixed,336,336,15,144,10653.0,58784.0,28224,41213,0.18122278170930867,0.2584863999223546
579,SCID,key information extraction cn,DRIP,336,336,20,144,13107.0,55821.0,28224,40704,0.23480410598161983,0.32200766509433965
579,SCID,key information extraction cn,Fixed,336,336,20,144,10047.0,58881.0,28224,40704,0.1706322922504713,0.2468307783018868
580,SCID,key information extraction cn,DRIP,336,336,10,145,18008.0,75356.0,28420,64944,0.23897234460427835,0.2772850455777285
580,SCID,key information extraction cn,Fixed,336,336,10,144,15592.0,77576.0,28224,64944,0.20098999690625965,0.24008376447400837
581,SCID,key information extraction cn,DRIP,336,336,16,144,11923.0,46617.0,28224,30316,0.25576506424694856,0.39329067159255837
581,SCID,key information extraction cn,Fixed,336,336,16,144,7396.0,51144.0,28224,30316,0.1446112936023776,0.2439635835862251
582,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,13,144,3978.0,34995.0,28224,10749,0.11367338191170168,0.37008093776165224
582,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,13,144,2415.0,36558.0,28224,10749,0.0660594124405055,0.22467206251744348
583,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,41,144,8057.0,45701.0,28224,25534,0.176298111638695,0.31554006422808806
583,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,41,144,5515.0,48243.0,28224,25534,0.11431710299939887,0.21598652776689903
584,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,20,145,14966.0,66594.0,28420,53140,0.2247349611076073,0.28163342115167483
584,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,20,144,13703.0,67661.0,28224,53140,0.20252434932974683,0.2578660143018442
585,SCID,key information extraction cn,DRIP,336,336,14,144,13297.0,75132.0,28224,60205,0.17698184528563063,0.22086205464662403
585,SCID,key information extraction cn,Fixed,336,336,14,144,14881.0,73548.0,28224,60205,0.2023304508620221,0.24717216178058302
586,SCID,key information extraction cn,DRIP,336,336,8,144,16526.0,63222.0,28224,51524,0.261396349372054,0.3207437310767797
586,SCID,key information extraction cn,Fixed,336,336,8,144,12874.0,66874.0,28224,51524,0.19251128988844693,0.24986414098284296
587,SCID,key information extraction cn,DRIP,336,336,16,145,12726.0,51292.0,28420,35598,0.2481088668798253,0.3574919939322434
587,SCID,key information extraction cn,Fixed,336,336,16,144,8263.0,55559.0,28224,35598,0.14872477906369805,0.2321197820102253
588,SCID,key information extraction cn,DRIP,336,336,21,144,9891.0,50564.0,28224,32231,0.1956134799462068,0.30687847103720023
588,SCID,key information extraction cn,Fixed,336,336,21,144,8497.0,51958.0,28224,32231,0.16353593286885562,0.2636281840464149
589,SCID,key information extraction cn,DRIP,336,336,12,144,8471.0,54905.0,28224,35152,0.15428467352700118,0.24098202093764223
589,SCID,key information extraction cn,Fixed,336,336,12,144,9234.0,54142.0,28224,35152,0.17055151268885524,0.2626877560309513
590,SCID,key information extraction cn,DRIP,336,336,17,144,13251.0,58525.0,28224,43552,0.22641606151217428,0.3042569801616459
590,SCID,key information extraction cn,Fixed,336,336,17,144,10689.0,61087.0,28224,43552,0.17497994663348995,0.24543074944893462
591,SCID,key information extraction cn,DRIP,336,336,17,144,17981.0,72405.0,28224,62162,0.248339203093709,0.28926031980952993
591,SCID,key information extraction cn,Fixed,336,336,17,144,15967.0,74419.0,28224,62162,0.21455542267431704,0.25686110485505614
592,SCID,key information extraction cn,DRIP,336,336,21,144,16194.0,59990.0,28224,47960,0.2699449908318053,0.3376563803169308
592,SCID,key information extraction cn,Fixed,336,336,21,144,12530.0,63654.0,28224,47960,0.1968454456907657,0.26125938281901584
593,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,12,144,8754.0,41950.0,28224,22480,0.20867699642431467,0.38941281138790035
593,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,12,144,5932.0,44772.0,28224,22480,0.13249352273742518,0.26387900355871885
594,SCID,key information extraction cn,DRIP,336,336,12,144,9559.0,63157.0,28224,44492,0.1513529775005146,0.2148476130540322
594,SCID,key information extraction cn,Fixed,336,336,12,144,11609.0,61107.0,28224,44492,0.18997823489943869,0.2609233120561
595,SCID,key information extraction cn,DRIP,336,336,34,144,14372.0,67581.0,28224,53729,0.21266332253148074,0.26749055444918013
595,SCID,key information extraction cn,Fixed,336,336,34,144,12915.0,69038.0,28224,53729,0.1870708884961905,0.2403729829328668
596,SCID,key information extraction cn,DRIP,336,336,20,144,13336.0,60944.0,28224,46056,0.2188238382777632,0.28956053500086854
596,SCID,key information extraction cn,Fixed,336,336,20,144,10738.0,63542.0,28224,46056,0.16899058890182872,0.23315094667361472
597,SCID,key information extraction cn,DRIP,336,336,15,144,19758.0,60838.0,28224,52372,0.3247641276833558,0.37726265943634
597,SCID,key information extraction cn,Fixed,336,336,15,144,13443.0,67153.0,28224,52372,0.200184652956681,0.256682960360498
598,SCID,key information extraction cn,DRIP,336,336,18,144,12926.0,49979.0,28224,34681,0.2586286240220893,0.37271128283498167
598,SCID,key information extraction cn,Fixed,336,336,18,144,7550.0,55355.0,28224,34681,0.1363923764790895,0.2176984516017416
599,SCID,key information extraction cn,DRIP,336,336,13,144,17818.0,68917.0,28224,58511,0.2585428849195409,0.30452393567021585
599,SCID,key information extraction cn,Fixed,336,336,13,144,15118.0,71617.0,28224,58511,0.21109513104430513,0.2583787663858078
600,SCID,key information extraction cn,DRIP,336,336,15,144,14979.0,67768.0,28224,54523,0.22103352614803448,0.27472809639968454
600,SCID,key information extraction cn,Fixed,336,336,15,144,14134.0,68613.0,28224,54523,0.2059959482896827,0.2592300497037947
601,SCID,key information extraction cn,DRIP,336,336,10,144,8546.0,54613.0,28224,34935,0.15648288868950616,0.24462573350508088
601,SCID,key information extraction cn,Fixed,336,336,10,144,8733.0,54426.0,28224,34935,0.1604563995149377,0.24997853155860886
602,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,15,144,10557.0,38521.0,28224,20854,0.27405830585914176,0.5062338160544739
602,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,15,144,4742.0,44336.0,28224,20854,0.10695597257307832,0.22739042869473483
603,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,23,144,7229.0,38028.0,28224,17033,0.1900967708004628,0.4244114366230259
603,ICDAR23-SVRD,key information extraction cn,Fixed,336,336,23,144,4284.0,40973.0,28224,17033,0.10455665926341737,0.2515117712675395
604,SCID,key information extraction cn,DRIP,336,336,12,144,11766.0,54920.0,28224,38462,0.21423889293517845,0.3059123290520514
604,SCID,key information extraction cn,Fixed,336,336,12,144,9277.0,57409.0,28224,38462,0.16159487188419935,0.24119910561073268
605,SCID,key information extraction cn,DRIP,336,336,11,144,5273.0,45517.0,28224,22566,0.11584682646044335,0.23367012319418595
605,SCID,key information extraction cn,Fixed,336,336,11,144,5153.0,45637.0,28224,22566,0.11291276814865131,0.22835238854914472
606,ICDAR23-SVRD,key information extraction cn,DRIP,336,336,11,145,11951.0,56181.0,28420,39712,0.21272316263505456,0.3009417808219178
